,,,,PLANO DE CARREIRA DOCENTE SERÁ CONSIDERADO O RESULTADO APURADO A CADA 02 ANOS (BIÊNIO),,,,,,,,,,,,,,,,,,,,,,
,,,,"DIMENSÃO
Índice de Produtividade em Pesquisa na Graduação em um ciclo de 03 anos (IPPGR3)",,,,,,"DIMENSÃO
Projetos de Pesquisa
ciclo de 03 anos",,,"DIMENSÃO
Projetos de Extensão
ciclo de 03 anos",,,"DIMENSÃO
Bancas, Eventos, Produções Artística/Cultural e Técnica
ciclo de 03 anos",,,,,,"DIMENSÃO
Internacionalização
ciclo de 03 anos",,,,"IPEI
ciclo 03 anos"
,,,,"IPPGR3 --> Faixa 1 (0 a 92,9)","IPPGR3 --> Faixa 2 (93 a 385,9)","IPPGR3 --> Faixa 3 (386 a 678,9)","IPPGR3 --> Faixa 4 (679 a 971,9)",IPPGR3 --> Faixa 5 (>=972),,Projeto pesquisa SEM FOMENTO (concluído OU em andamento),Projeto pesquisa COM FOMENTO (concluído OU em andamento),,Projeto extensão SEM FOMENTO (concluído OU em andamento),Projeto extensão COM FOMENTO (concluído OU em andamento),,Participação em banca de comissões julgadoras,Participação em banca de trabalhos de conclusão,"Produção artística/cultural: Artes Cênicas/Visuais, músicas e demais produções artística/cultural","Produção técnica: Editoração, patente, parecer, relatório e demais produções técnica",Organização de evento realizado no Brasil,,Curso de curta duração ministrado FORA do Brasil,Organização de evento realizado FORA do Brasil,Participação em eventos FORA do Brasil,,"Índice de Pesquisa, Extensão e Internacionalização
(IPEI)"
,,Item,,A1,A2,A3,A4,A5,Lim PT ,B1,B2,Lim PT ,C1,C2,Lim PT ,D1,D2,D3,D4,D5,Lim PT ,E1,E2,E3,Lim PT ,Lim PT 
,,Pts,,0,80,150,240,350,350,150,300,300,130,190,190,50,20,20,10,50,180,20,50,20,180,1200
,,Limite,,0,93,386,679,972,,2,2,,2,2,,3,10,6,10,2,,3,3,6,,
IES,Curso,NOME,IPPGR3,A1,A2,A3,A4,A5,tot_a,B1,B2,tot_b,C1,C2,tot_c,D1,D2,D3,D4,D5,tot_d,E1,E2,E3,tot_e,TOTAL
UNESA 1,DIREITO,Professor 2,"0,0",0,1,0,0,0,80,1,0,150,0,0,0,9,41,0,5,0,180,0,0,0,0,410
UNESA 2,DIREITO,Professor 2,"0,0",0,0,1,0,0,150,1,0,150,0,0,0,9,41,0,5,0,180,0,0,0,0,480
UNESA 3,DIREITO,Professor 2,"0,0",0,0,0,1,0,240,1,0,150,0,0,0,9,41,0,5,0,180,0,0,0,0,570
UNESA 4,DIREITO,Professor 2,"0,0",0,0,0,0,1,350,1,0,150,0,0,0,9,41,0,5,0,180,0,0,0,0,680
,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,,,,,,,,,,,,0
